assignment,allegiance_designation,website,name,campaign_assignment,pickup_service_validation,contact_page_validation,address,phone,price_level,alegiance,city,state,blocking issue,email_address,date_sent,time_sent,phone_number ,Received_Response,Estimate,Time_Response_Received
black_male,Confederacy,http://mikesplaceconway.com/,Mike's Place,,,,"808 Front St, Conway, AR 72032, USA",(501) 269-6453,2,Confederacy,Conway,Arkansas,,,,,,,,
black_male,Confederacy,https://locations.newks.com/ar/conway/1040-south-amity-rd/,Newk's Eatery,,,,"1040 S Amity Rd, Conway, AR 72032, USA",(501) 697-9444,2,Confederacy,Conway,Arkansas,,,,,,,,
black_male,Confederacy,http://www.facebook.com/peafarmbistro,Pea Farm Bistro,,,,"1102 S Pine St #3, Cabot, AR 72023, USA",(501) 422-6360,,Confederacy,Cabot,Arkansas,,,,,,,,
black_male,Confederacy,http://scallionscatering.com/,Scallions,,,,"5110 Kavanaugh Blvd #3, Little Rock, AR 72207, USA",(501) 666-6468,2,Confederacy,Little Rock,Arkansas,,,,,,,,
black_male,Confederacy,https://www.tacosgodoylr.com/,Tacos Godoy,,,,"14710 Cantrell Rd A1, Little Rock, AR 72223, USA",(501) 367-8631,1,Confederacy,Little Rock,Arkansas,,,,,,,,
black_male,Confederacy,https://thesouschef.co/,The Sous Chef,,,,"1401 S Walton Blvd #21, Bentonville, AR 72712, USA",(479) 224-9613,,Confederacy,Bentonville,Arkansas,,,,,,,,
black_male,Confederacy,http://wholehogconway.com/,Whole Hog Cafe - Conway,,,,"150 E Oak St SUITE A, Conway, AR 72032, USA",(501) 513-0600,2,Confederacy,Conway,Arkansas,,,,,,,,
white_female,Confederacy,http://www.pleaseeatfish.com/,Adams Catfish Express & Catering,,,,"215 N Cross St, Little Rock, AR 72201, USA",(501) 336-4399,,Confederacy,Little Rock,Arkansas,,,,,,,,
white_female,Confederacy,http://bestarkansascatering.com/,Arkansas Catering by Chef Wayne Schilleci,,,,"204 N 2nd St, Cabot, AR 72023, USA",(501) 902-9199,,Confederacy,Cabot,Arkansas,,,,,,,,
white_female,Confederacy,http://www.artfullydeliciouscuisine.com/,"ARTfully Delicious Cuisine, LLC",,,,"9813 W Markham St Suite B, Little Rock, AR 72205, USA",(501) 420-2494,,Confederacy,Little Rock,Arkansas,,,,,,,,
white_female,Confederacy,https://www.facebook.com/BruceTerriCater/,Bruce Terri Drive In and Catering,,,,"1102 Fort St, Barling, AR 72923, USA",(479) 452-8171,1,Confederacy,Barling,Arkansas,,,,,,,,
black_female,Union,http://www.eatbigdaddys.com/,Big Daddy's BBQ,1,1,1,"4213 Cleveland St, Gary, IN 46408, USA",(219) 888-9592,1,Union,Gary,Indiana,,monique.jackson0241@gmail.com,11/18/2025,4:30:00 PM,9343330428,,,
white_female,Confederacy,http://capitolsmokehouseandgrill.com/,Capitol Smokehouse & Grill,,,,"915 W Capitol Ave, Little Rock, AR 72201, USA",(501) 372-4227,1,Confederacy,Little Rock,Arkansas,,,,,,,,
white_female,Confederacy,http://capitolsmokehouseandgrill.com/,Capitol Smokehouse & Grill,,,,"915 W Capitol Ave, Little Rock, AR 72201, USA",(501) 372-4227,1,Confederacy,Little Rock,Arkansas,,,,,,,,
white_female,Confederacy,http://www.heritagecateringar.com/,Heritage Catering,,,,"315 N Bowman Rd Suite 2, Little Rock, AR 72211, USA",(501) 246-3787,,Confederacy,Little Rock,Arkansas,,,,,,,,
white_female,Confederacy,https://1486958.site123.me/?fbclid=IwY2xjawGLyDNleHRuA2FlbQIxMAABHZlQ98BkAKyD0H3SOj6eUyLhhjRgU8bSBQYAL2MkeGkfHaWnqqkLEu0LpA_aem_wlqRPa6fclRbbqP_xKKteA,Hole In the Wall Cafe Catering And Events,,,,"1016 Markham St, Conway, AR 72032, USA",(501) 205-1325,1,Confederacy,Conway,Arkansas,,,,,,,,
white_female,Confederacy,http://www.jamiescreativecatering.com/,Jamie's Creative Catering,,,,"916 Goblin Dr, Harrison, AR 72601, USA",(870) 577-0340,,Confederacy,Harrison,Arkansas,,,,,,,,
white_female,Confederacy,https://www.mermaids.ws/,Mermaids Seafood Restaurant & Catering,,,,"2011 S Promenade Blvd #440, Rogers, AR 72758, USA",(479) 777-1024,3,Confederacy,Rogers,Arkansas,,,,,,,,
white_female,Confederacy,http://mikesplaceconway.com/,Mike's Place,,,,"808 Front St, Conway, AR 72032, USA",(501) 269-6453,2,Confederacy,Conway,Arkansas,,,,,,,,
white_female,Confederacy,https://whodatnat.com/,Natalie's Cafe & Catering,,,,"3050 Harrison St, Batesville, AR 72501, USA",(870) 698-0200,2,Confederacy,Batesville,Arkansas,,,,,,,,
white_female,Confederacy,https://whodatnat.com/,Natalie's Cafe & Catering,,,,"3050 Harrison St, Batesville, AR 72501, USA",(870) 698-0200,2,Confederacy,Batesville,Arkansas,,,,,,,,
white_female,Confederacy,http://olbartsoutherneats.com/,Ol' Bart Southern Eats,,,,"1220 Old Morrilton Hwy, Conway, AR 72032, USA",(501) 613-7142,2,Confederacy,Conway,Arkansas,,,,,,,,
white_female,Confederacy,https://www.ridgewoodbrosbbq.com/,Ridgewood Brothers BBQ,,,,"803 W Main Pl, Russellville, AR 72801, USA",(479) 567-5760,2,Confederacy,Russellville,Arkansas,,,,,,,,
white_female,Confederacy,https://www.savorycateringar.com/,Savory Catering & Mobile Cafe,,,,"1101 Wilbur D Mills Ave, Kensett, AR 72082, USA",(501) 230-1421,,Confederacy,Kensett,Arkansas,,,,,,,,
white_female,Confederacy,http://www.smackeysbbq.com/,Smackey’s Catering and Food Services,,,,"9201 Maumelle Blvd, Maumelle, AR 72113, USA",(501) 240-5219,,Confederacy,Maumelle,Arkansas,,,,,,,,
white_female,Confederacy,http://www.stubbys.com/,Stubby's BBQ,,,,"3024 Central Ave, Hot Springs, AR 71913, USA",(501) 624-1552,2,Confederacy,Hot Springs,Arkansas,,,,,,,,
white_female,Confederacy,https://www.tacosgodoylr.com/,Tacos Godoy,,,,"14710 Cantrell Rd A1, Little Rock, AR 72223, USA",(501) 367-8631,1,Confederacy,Little Rock,Arkansas,,,,,,,,
white_female,Confederacy,http://www.twosisterscatering.net/,Two Sisters Catering,,,,"3140 E Kiehl Ave, Sherwood, AR 72120, USA",(501) 351-4289,2,Confederacy,Sherwood,Arkansas,,,,,,,,
white_female,Confederacy,http://uncletimsfoodtruck.com/,Uncle Tim’s Food Truck,,,,"Arkansas 286 East, Skunk Hollow Rd and, Conway, AR 72032, USA",(501) 932-1171,2,Confederacy,Skunk Hollow Rd and,Arkansas,,,,,,,,
white_female,Confederacy,http://vibrantoccasionscatering.com/,Vibrant Occasions Catering,,,,"1305 Hot Springs Hwy, Benton, AR 72019, USA",(501) 408-2111,,Confederacy,Benton,Arkansas,,,,,,,,
white_male,Confederacy,http://www.calicocounty.net/,Calico County,,,,"2401 S 56th St, Fort Smith, AR 72903, USA",(479) 452-3299,2,Confederacy,Fort Smith,Arkansas,,,,,,,,
white_male,Confederacy,http://www.cateringunlimitednwa.com/,Catering Unlimited,,,,"1084 Wagon Wheel Rd, Springdale, AR 72764, USA",(479) 750-4111,,Confederacy,Springdale,Arkansas,,,,,,,,
white_male,Confederacy,http://www.coppergrilllr.com/,Copper Grill,,0,,"300 E 3rd St # 101, Little Rock, AR 72201, USA",(501) 375-3333,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,http://www.coppergrilllr.com/,Copper Grill,,,,"300 E 3rd St # 101, Little Rock, AR 72201, USA",(501) 375-3333,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,https://corkysarkansas.com/,Corky's Ribs & BBQ,,,,"2947 Lakewood Village Dr, North Little Rock, AR 72116, USA",(501) 753-3737,2,Confederacy,North Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,https://www.facebook.com/groups/4034230446603401/?ref=share,Double D’s Express-Kitchen & Catering,,,,"2215 E Oak St, Conway, AR 72032, USA",(501) 269-0957,2,Confederacy,Conway,Arkansas,,,,,,,,
white_male,Confederacy,https://www.facebook.com/Fat-Boys-Fine-Food-and-Catering-140936161509/,Fat Boys Fine Foods,,,,"130 Valley St, Arkadelphia, AR 71923, USA",(870) 246-6552,2,Confederacy,Arkadelphia,Arkansas,,,,,,,,
white_male,Confederacy,http://ginacaters.com/,Gina's Catering,,,,"5550 Village Dr, Benton, AR 72019, USA",(501) 943-7800,,Confederacy,Benton,Arkansas,,,,,,,,
white_male,Confederacy,http://www.heritagecateringar.com/,Heritage Catering,,,,"315 N Bowman Rd Suite 2, Little Rock, AR 72211, USA",(501) 246-3787,,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,https://1486958.site123.me/?fbclid=IwY2xjawGLyDNleHRuA2FlbQIxMAABHZlQ98BkAKyD0H3SOj6eUyLhhjRgU8bSBQYAL2MkeGkfHaWnqqkLEu0LpA_aem_wlqRPa6fclRbbqP_xKKteA,Hole In the Wall Cafe Catering And Events,,0,,"1016 Markham St, Conway, AR 72032, USA",(501) 205-1325,1,Confederacy,Conway,Arkansas,,,,,,,,
white_male,Confederacy,http://www.hollyscountrycookin.com/,Holly's Country Cooking,,,,"116 S Harkrider St, Conway, AR 72032, USA",(501) 328-9738,1,Confederacy,Conway,Arkansas,,,,,,,,
white_male,Confederacy,http://www.jamiescreativecatering.com/,Jamie's Creative Catering,,,-1,"916 Goblin Dr, Harrison, AR 72601, USA",(870) 577-0340,,Confederacy,Harrison,Arkansas,,,,,,,,
white_male,Confederacy,https://patacakescatering.com/,"PATAcakes Catering, Venue, and More",,,,"121 N Main St, Nashville, AR 71852, USA",(870) 455-5051,,Confederacy,Nashville,Arkansas,,,,,,,,
white_male,Confederacy,https://rxcatering.net/,Rx Catering,,,,"921 W Capitol Ave, Little Rock, AR 72201, USA",(501) 221-3929,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,https://rxcatering.net/,Rx Catering,,,,"921 W Capitol Ave, Little Rock, AR 72201, USA",(501) 221-3929,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,http://scallionscatering.com/,Scallions,,,,"5110 Kavanaugh Blvd #3, Little Rock, AR 72207, USA",(501) 666-6468,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,http://www.thecroissanterielr.com/,The Croissanterie,,,,"14710 Cantrell Rd A5, Little Rock, AR 72223, USA",(501) 412-4244,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,http://www.therootcafe.com/,The Root Cafe,,,-1,"1500 Main St, Little Rock, AR 72202, USA",(501) 414-0423,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,http://www.therootcafe.com/,The Root Cafe,,,,"1500 Main St, Little Rock, AR 72202, USA",(501) 414-0423,2,Confederacy,Little Rock,Arkansas,,,,,,,,
white_male,Confederacy,https://thesouschef.co/,The Sous Chef,,,,"1401 S Walton Blvd #21, Bentonville, AR 72712, USA",(479) 224-9613,,Confederacy,Bentonville,Arkansas,,,,,,,,
white_male,Confederacy,http://uncletimsfoodtruck.com/,Uncle Tim’s Food Truck,,,,"Arkansas 286 East, Skunk Hollow Rd and, Conway, AR 72032, USA",(501) 932-1171,2,Confederacy,Skunk Hollow Rd and,Arkansas,,,,,,,,
white_male,Confederacy,http://wholehogconway.com/,Whole Hog Cafe - Conway,,,,"150 E Oak St SUITE A, Conway, AR 72032, USA",(501) 513-0600,2,Confederacy,Conway,Arkansas,,,,,,,,
black_female,Union,http://www.hogwildpitbbq.com/,Hog Wild Pit Bar-B-Q,1,1,1,"1905 W Broadway, Council Bluffs, IA 51501, USA",(712) 256-5421,2,Union,Council Bluffs,Iowa,,monique.jackson0241@gmail.com,11/18/2025,4:30:00 PM,9343330428,1,-1,11/19/2025 12:14 PM
black_female,Union,http://anns-catering.com/,Ann's Catering,,,,"1167 65th St Unit 101, Oakland, CA 94608, USA",(510) 649-0869,,Union,Oakland,California,,,,,,,,
black_female,Union,https://www.jackstackbbq.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,Jack Stack Barbecue - Overland Park,1,0,1,"9520 Metcalf Ave, Overland Park, KS 66212, USA",(913) 385-7427,2,Union,Overland Park,Kansas,,monique.jackson0241@gmail.com,11/18/2025,,9343330428,,,
black_female,Union,https://califchickencafe.com/locations/downtown,Calif Chicken Cafe,,,,"809 S Hill St, Los Angeles, CA 90015, USA",(213) 340-8850,1,Union,Los Angeles,California,,,,,,,,
black_female,Union,http://www.jakes-cafe.com/,Jake's Cafe & Catering,,,,"51 Wright Brothers Ave, Livermore, CA 94551, USA",(925) 292-8088,,Union,Livermore,California,,,,,,,,
black_female,Union,https://ruttscatering.com/,Rutt's Hawaiian Cafe & Catering West LA,,,,"11707 Washington Pl, Los Angeles, CA 90066, USA",(310) 398-6326,1,Union,Los Angeles,California,,,,,,,,
black_female,Union,https://www.saltysbbq.com/,Salty's BBQ,,,,"9425 Rosedale Hwy, Bakersfield, CA 93312, USA",(661) 587-8437,2,Union,Bakersfield,California,,,,,,,,
black_female,Union,http://www.thetacoguycatering.com/,The Taco Guy Catering,,,,"60 N Raymond Ave, Pasadena, CA 91101, USA",(310) 654-6177,,Union,Pasadena,California,,,,,,,,
black_male,Union,http://alohacateringservicesinc.com/,Aloha Catering Services Inc,,,,"2122 Beverly Blvd, Los Angeles, CA 90057, USA",(213) 302-2840,1,Union,Los Angeles,California,,,,,,,,
black_male,Union,https://bennettsrestaurants.com/,Bennett's Kitchen Bar Market,,,,"1595 Eureka Rd, Roseville, CA 95661, USA",(916) 750-5150,2,Union,Roseville,California,,,,,,,,
black_male,Confederacy,http://www.southernskilletcatering.com/,Southern Skillet Catering,1,1,0,"107 W Roosevelt Ave, Muscle Shoals, AL 35661, USA",(256) 443-1444,,Confederacy,Muscle Shoals,Alabama,,andre.lamar0241@gmail.com,11/18/2025,,9343330428,,,
black_male,Union,http://www.californiarose.com/,California Rose Catering & Special Events,,,,"1012 B, Grayson St, Berkeley, CA 94710, USA",(510) 644-4473,,Union,Grayson St,California,,,,,,,,
black_male,Union,http://dirtybirds69.com/,Dirty Birds,,,,"1722 St Marys Ave, Omaha, NE 68102, USA",(402) 557-5558,2,Union,Omaha,California,,,,,,,,
black_male,Union,http://hopscotchoakland.com/,Hopscotch Catering & Takeout • Oakland,,,,"1736 Telegraph Ave, Oakland, CA 94612, USA",(510) 788-6217,2,Union,Oakland,California,,,,,,,,
black_female,Union,https://ironrailcatering.com/,Iron Rail Catering,1,1,1,"705 S Kansas Ave, Topeka, KS 66603, USA",(785) 380-9191,,Union,Topeka,Kansas,,monique.jackson0241@gmail.com,12/4/2025,9:58:00 PM,9343330428,1,-1,12/5/2025 9:12 AM
white_female,Union,https://www.californiasbestcatering.com/,California's Best Catering & Events,,,,"7948 Convoy Ct, San Diego, CA 92111, USA",(858) 352-0222,,Union,San Diego,California,,,,,,,,
black_female,Confederacy,http://www.thebluerosebr.com/,The Blue Rose Catering and Cakes LLC,1,1,1,"3358 Drusilla Ln STE 5D, Baton Rouge, LA 70809, USA",(225) 439-9015,1,Confederacy,Baton Rouge,Louisiana,,monique.jackson0241@gmail.com,11/18/2025,4:00:00 PM,9343330428,,,
white_female,Union,https://www.f10catering.com/,F10 Catering and Events,,,,"211 E Palm Canyon Dr Suite A, Palm Springs, CA 92264, USA",(760) 327-1551,,Union,Palm Springs,California,,,,,,,,
white_female,Union,http://www.jalsasf.com/,Jalsa Catering & Events,,,,"1285 Homestead Rd, Santa Clara, CA 95050, USA",(408) 480-3825,,Union,Santa Clara,California,,,,,,,,
white_female,Union,http://www.lombardisbbq.com/,Lombardi's | Gourmet Deli & BBQ,,,,"3413 Petaluma Blvd N, Petaluma, CA 94952, USA",(707) 773-1271,2,Union,Petaluma,California,,,,,,,,
white_female,Union,https://www.popolocatering.com/,Popolo Catering,,,,"1605 Calle Joaquin, San Luis Obispo, CA 93405, USA",(805) 543-9543,1,Union,San Luis Obispo,California,,,,,,,,
white_female,Union,http://www.sallytomatoes.com/,Sally Tomatoes Catering & Events,,,,"1100 Valley House Dr, Rohnert Park, CA 94928, USA",(707) 665-9472,2,Union,Rohnert Park,California,,,,,,,,
white_female,Union,https://www.taylormadecuisine.com/,Taylor Made Cuisine,,,,"17945 Sky Park Cir Suite G, Irvine, CA 92614, USA",(714) 591-0234,,Union,Irvine,California,,,,,,,,
white_male,Union,http://california-catering-company.com/,California Catering Company,,,,"920 Stonegate Dr, South San Francisco, CA 94080, USA",(650) 589-0729,,Union,South San Francisco,California,,,,,,,,
white_male,Union,http://www.elijahsrestaurant.com/,"Elijah's Restaurant, Delicatessen and Catering",,,,"7061 Clairemont Mesa Blvd, San Diego, CA 92111, USA",(858) 455-1461,2,Union,San Diego,California,,,,,,,,
white_male,Union,https://farmshopca.com/santa-monica/,Farmshop,,,,"225 26th St #25, Santa Monica, CA 90402, USA",(310) 566-2400,2,Union,Santa Monica,California,,,,,,,,
white_male,Union,http://www.flagshipcommons.com/,Flagship Commons,,,,"10000 California St, Omaha, NE 68114, USA",(402) 932-9993,2,Union,Omaha,California,,,,,,,,
white_male,Union,http://www.jayscatering.com/,Jay's Catering,,,,"10581 Garden Grove Blvd, Garden Grove, CA 92843, USA",(714) 636-6045,,Union,Garden Grove,California,,,,,,,,
black_female,Union,http://www.southernspoonfed.com/,Southern Spoon,1,1,1,"495 S Main St, Brewer, ME 04412, USA",(207) 401-9115,2,Union,Brewer,Maine,,monique.jackson0241@gmail.com,11/18/2025,4:30:00 PM,9343330428,,,
white_male,Union,http://sunrisebistrocatering.com/,Sunrise Bistro And Catering,,,,"1559 Botelho Dr, Walnut Creek, CA 94596, USA",(925) 940-5567,2,Union,Walnut Creek,California,,,,,,,,
white_male,Union,http://twistedforksaloon.com/,Twisted Fork,,,,"1014 Howard St, Omaha, NE 68102, USA",(402) 932-9600,2,Union,Omaha,California,,,,,,,,
black_female,unorganized territories during the civil war,http://lacuisineofevergreencatering.com/,La' Cuisine Of Evergreen Catering,,,,"27191 Main St, Conifer, CO 80433, USA",(303) 726-0166,2,Union,Conifer,Colorado,,,,,,,,
black_female,unorganized territories during the civil war,http://www.summitcatering.net/,Summit Catering,,,,"1045 Lower Gold Camp Rd, Colorado Springs, CO 80905, USA",(719) 229-6466,,Union,Colorado Springs,Colorado,,,,,,,,
black_female,unorganized territories during the civil war,https://pbcatering.com/,Picnic Basket Catering Collective,,,,"1701 S 8th St, Colorado Springs, CO 80905, USA",(719) 635-0200,,Union,Colorado Springs,Colorado,,,,,,,,
black_female,unorganized territories during the civil war,https://spicescafe.com/,Spices Cafe,,,,"1510 N Humboldt St, Denver, CO 80218, USA",(303) 861-7333,2,Union,Denver,Colorado,,,,,,,,
black_female,unorganized territories during the civil war,https://www.noshcater.com/?utm_source=omg-gbp&utm_medium=webclick,Nosh Catering,,,,"530 Knox Ct, Denver, CO 80204, USA",(303) 426-4534,,Union,Denver,Colorado,,,,,,,,
black_female,unorganized territories during the civil war,https://gourmetforgood.com/,Gourmet For Good Corporate Catering,,,,"3255 W Hampden Ave, Sheridan, CO 80110, USA",(303) 762-1212,,Union,Sheridan,Colorado,,,,,,,,
black_female,unorganized territories during the civil war,https://www.mountainvwcafe.com/,Mountain View Cafe and Catering,,,,"11424 Black Forest Rd, Colorado Springs, CO 80908, USA",(719) 308-5971,1,Union,Colorado Springs,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,https://pbcatering.com/,Buffalo Gals Grilling,,,,"1701 S 8th St, Colorado Springs, CO 80905, USA",(719) 635-0200,,Union,Colorado Springs,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,https://www.postinowinecafe.com/locations/postino-highlands-ranch,Postino Highlands Ranch,,,,"1497 Park Central Dr, Highlands Ranch, CO 80129, USA",(720) 410-8600,2,Union,Highlands Ranch,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,https://boldbbqcatering.com/,Bold BBQ Catering,,,,"4000 S Wadsworth Blvd, Littleton, CO 80123, USA",(720) 526-2227,,Union,Littleton,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,http://www.freshplatecatering.com/,Fresh Plate Catering and Cafe,,,,"815 14th St SW B100, Loveland, CO 80537, USA",,,Union,Loveland,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,http://www.rudisdeli.com/,Rudi's Deli,,,,"78699 Main St, Winter Park, CO 80482, USA",(970) 726-8955,1,Union,Winter Park,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,https://italic.catering/,Italic Catering,,,,"1200 Miramonte St, Broomfield, CO 80020, USA",(303) 768-8970,1,Union,Broomfield,Colorado,,,,,,,,
black_male,unorganized territories during the civil war,http://www.wildflowercateringcompany.com/,Wildflower Catering Company,,,,"2415 Selenium Court, 167 S Madison Ave, Loveland, CO 80537, USA",(970) 539-5747,,Union,167 S Madison Ave,Colorado,,,,,,,,
white_female,unorganized territories during the civil war,http://thekitchenyeti.com/,The Kitchen Yeti,,,,"12055 Mauff Way, Conifer, CO 80433, USA",(720) 917-9523,,Union,Conifer,Colorado,,,,,,,,
white_female,unorganized territories during the civil war,http://www.madgreens.com/,MAD Greens - Highlands Ranch,,,,"1525 Park Central Dr #100, Highlands Ranch, CO 80129, USA",(720) 487-9010,2,Union,Highlands Ranch,Colorado,,,,,,,,
white_female,unorganized territories during the civil war,http://yazoobbq.com/,Yazoo BBQ Company,,,,"2150 N Broadway, Denver, CO 80205, USA",(303) 296-3334,2,Union,Denver,Colorado,,,,,,,,
white_female,unorganized territories during the civil war,http://www.mountaincrust.com/,Mountain Crust Catering - Denver,,,,"3880 S Lowell Blvd unit b, Denver, CO 80236, USA",(720) 515-0917,,Union,Denver,Colorado,,,,,,,,
white_female,unorganized territories during the civil war,http://cateringbyrm.com/,Rocky Mountain Catering & Events,,,,"10525 El Diente Ct, Englewood, CO 80112, USA",(303) 216-0553,,Union,Englewood,Colorado,,,,,,,,
